Year,Rank,player_name,team,Position,games_played,goals,assists,points,penalty_mins,pp_goals,pp_assists,sh_goals,sh_assists
2016,,"Allen, Chandler",KWE,F,5,0,1,1,2,0,0,0,0
2016,,"Allison, Turner",PET,T,3,0,1,1,0,0,0,0,0
2016,,"Badour (AP), Carter",PET,,2,1,0,1,0,0,0,0,0
2016,,"Barfoot, Wyatt",BLS,F,1,0,1,1,0,0,0,0,0
2016,,"Barnable AP, Ryan",WHI,,2,1,0,1,0,0,0,0,0
2016,,"Blunt, Dallin",BLS,,2,1,0,1,2,0,0,0,0
2016,,"Braniff, Nate AP",BUR,O,2,0,1,1,2,0,0,0,0
2016,,"Brown, Dalton",BLS,A,9,1,0,1,0,0,0,0,0
2016,,"Burke, Stuart",BRA,,5,0,1,1,9,0,0,0,0
2016,,"Campbell AP, Sean",KWE,,2,1,0,1,0,0,0,0,0
2016,,"Carruthers (AP), Ryan",KWE,F,1,0,1,1,0,0,0,0,0
2016,,"Carruthers AP, Ryan",KWE,,1,1,0,1,0,0,0,0,0
2016,,"Caskanette, Jordan (AP)",BLS,,1,1,0,1,0,0,0,0,0
2016,,"Commandant, Quinn",KWE,F,3,1,0,1,0,0,0,0,0
2016,,"Commandant, Quinn",KWE,F,1,0,1,1,0,0,0,0,0
2016,,"Davis, Braiden",ORA,T,1,1,0,1,2,0,0,0,0
2016,,"Dayball (AP), Jordan",KWE,L,2,1,0,1,0,0,0,0,0
2016,254,"Dilks, Jamie",SNA,,19,0,1,1,4,0,0,0,0
2016,,"Dion (AP), Taylor",SCA,O,8,0,1,1,0,0,0,0,0
2016,,"Drouin, Anthony",WHI,,8,0,1,1,6,0,0,0,0
2016,,"Drouin, Anthony",WHI,,2,0,1,1,0,0,0,0,0
2016,,"Gaunt, Colton",TOR,T,7,0,1,1,0,0,1,0,0
2016,,"Gillis, Jordan AP",BUR,T,1,0,1,1,0,0,0,0,0
2016,,"Hastings, Carter",BRA,,3,0,1,1,0,0,0,0,0
2016,,"Henhawk, Bo",SNA,AP,2,0,1,1,4,0,0,0,0
2016,,"Hill, Hahes",SNA,AP,3,0,1,1,0,0,0,0,0
2016,,"Hogg, Graydon",WHI,,2,0,1,1,0,0,0,0,0
2016,,"Kolwich, Kyle AP",BUR,T,2,0,1,1,4,0,0,0,0
2016,,"Kumano, Riley",BUR,T,9,0,1,1,17,0,0,0,0
2016,,"Leclair, Liam",SNA,AP,6,0,1,1,0,0,0,0,0
2016,,"Lee, Steven",BUR,DT,18,0,1,1,27,0,0,0,0
2016,,"MacDonald, Owen",SNA,O,1,0,1,1,2,0,0,0,0
2016,,"Matthews, Riley",KWE,F,2,0,1,1,0,0,0,0,0
2016,,"Mawdsley, Eric",BLS,F,2,0,1,1,0,0,0,0,0
2016,,"McComber, Teio",SNA,,3,1,0,1,0,0,0,0,0
2016,,"Medronic, Austin",PET,,1,0,1,1,0,0,0,0,0
2016,,"Morgan, Riley",PET,D,18,0,1,1,51,0,0,0,0
2016,,"Pavelnich AP, David",KWE,,1,0,1,1,0,0,0,0,0
2016,,"Pedwell AP, Kyle",SCA,T,3,0,1,1,2,0,0,0,0
2016,,"Pilon, Kealan",SCA,O,2,1,0,1,2,0,0,0,0
2016,,"Pilon, Kealan",NA,,1,0,1,1,0,0,0,0,0
2016,,"Rice, Bruce",PET,F,1,0,1,1,0,0,0,0,0
2016,,"Robinson AP, Noah",MIM,,1,0,1,1,2,0,0,0,0
2016,,"Shand, MattAP",WHI,,1,0,1,1,0,0,0,0,0
2016,,"St Onge, Rylee",SCA,T,12,0,1,1,2,0,0,0,0
2016,,"Terry, Mark",BRA,AP,2,0,1,1,2,0,0,0,0
2016,,"Thompson, Tyler",PET,,1,0,1,1,0,0,0,0,0
2016,,"Thomson, Keaton",MIM,F,9,0,1,1,4,0,0,0,0
2016,,"Tolmie, Bryce",WHI,D,1,0,1,1,2,0,0,0,0
2016,,"Van Schepen, Seth",BRA,,4,0,1,1,2,0,0,0,0
2016,,"Wright, Liam",BRA,D,7,0,1,1,2,0,0,0,0
2016,,"(AP) Veltman, Kris",TOR,T,1,0,0,0,0,0,0,0,0
2016,,"Anyon, Ben",ORA,T,1,0,0,0,4,0,0,0,0
2016,,"Armstrong, Colton",PET,T,9,0,0,0,20,0,0,0,0
2016,,"Armstrong, Riley",ORA,T,1,0,0,0,0,0,0,0,0
2016,,"Bailes, Parker",BLS,,3,0,0,0,0,0,0,0,0
2016,,"Bellamy, Adam",SCA,F,2,0,0,0,0,0,0,0,0
2016,,"Bellamy, Adam",SCA,D,2,0,0,0,8,0,0,0,0
2016,,"Bellamy, Adam",SCA,F,1,0,0,0,2,0,0,0,0
2016,,"Berger, Stephen",TOR,D,1,0,0,0,2,0,0,0,0
2016,,"Boehm, Jonah",KWE,D,10,0,0,0,10,0,0,0,0
2016,,"Bolger, Nathan",KWE,F,1,0,0,0,0,0,0,0,0
2016,,"Bolsterli, Oliver",SNA,AP,7,0,0,0,2,0,0,0,0
2016,,"Brayton, Nick",PET,T,3,0,0,0,2,0,0,0,0
2016,,"Bullied, Zac",BRA,D,3,0,0,0,2,0,0,0,0
2016,,"Burton, Travis",BRA,D,10,0,0,0,45,0,0,0,0
2016,,"Byrne, Mike",TOR,,5,0,0,0,0,0,0,0,0
2016,,"Calder AP, Zach",MIM,,1,0,0,0,0,0,0,0,0
2016,,"Campbell (AP), Sean",KWE,F,2,0,0,0,0,0,0,0,0
2016,,"Carnduff AP, William",WHI,,1,0,0,0,2,0,0,0,0
2016,,"Conley, Curtis",NA,T,1,0,0,0,0,0,0,0,0
2016,,"Conlon, Declon",TOR,F,1,0,0,0,0,0,0,0,0
2016,,"Conroy, Corey",BRA,,1,0,0,0,0,0,0,0,0
2016,,"Costello, Ciaron",MIM,F,6,0,0,0,5,0,0,0,0
2016,,"Craik, WyattAP",WHI,,4,0,0,0,0,0,0,0,0
2016,,"Crowe, Cam",PET,,2,0,0,0,4,0,0,0,0
2016,,"Cummings, Hayden",BRA,,4,0,0,0,0,0,0,0,0
2016,,"Dayball, Jordan",KWE,F,1,0,0,0,0,0,0,0,0
2016,,"Derwinsky, Wes",SCA,D,12,0,0,0,52,0,0,0,0
2016,,"Dilallro AP, Josh",WHI,,1,0,0,0,2,0,0,0,0
2016,,"Dilella, Matt AP",BUR,T,1,0,0,0,0,0,0,0,0
2016,,"Divitcos, Austin",ORA,T,1,0,0,0,0,0,0,0,0
2016,,"Dobis, Adam",BRA,,3,0,0,0,23,0,0,0,0
2016,,"Dol, Theo",ORA,,1,0,0,0,2,0,0,0,0
2016,,"Duplisea, Chris",BLS,F,11,0,0,0,8,0,0,0,0
2016,,"Dybowski (AP), Lucas",KWE,,2,0,0,0,4,0,0,0,0
2016,,"Eisteat, Kent",MIM,,1,0,0,0,0,0,0,0,0
2016,,"Flanagan, Logan",BLS,,9,0,0,0,4,0,0,0,0
2016,,"Forde, Malcolm",BUR,DT,5,0,0,0,6,0,0,0,0
2016,,"Gracon AP, Stefan",MIM,,1,0,0,0,2,0,0,0,0
2016,,"Grimes, Colin",MIM,F,1,0,0,0,0,0,0,0,0
2016,,"Halbent, Jackson",BUR,,1,0,0,0,0,0,0,0,0
2016,,"Holmes, Logan",WHI,,1,0,0,0,0,0,0,0,0
2016,,"Hulbert, Nick",BUR,F,1,0,0,0,0,0,0,0,0
2016,,"Hunt, Colin AP",NA,D,1,0,0,0,0,0,0,0,0
2016,,"Kearnan UAP, Brady",WHI,,1,0,0,0,0,0,0,0,0
2016,,"Kirby, Sako",PET,F,1,0,0,0,0,0,0,0,0
2016,,"Kirchmayer, Adam",NA,,1,0,0,0,0,0,0,0,0
2016,,"Kis, Steven",BRA,,13,0,0,0,2,0,0,0,0
2016,,"Kucan, Alex",MIM,,2,0,0,0,4,0,0,0,0
2016,,"Leclerc, JonAP",WHI,,2,0,0,0,0,0,0,0,0
2016,,"Lister, Derek",SNA,,1,0,0,0,0,0,0,0,0
2016,,"Maksymyk (AP), Ryan",NA,F,1,0,0,0,0,0,0,0,0
2016,,"Maksymyk, Ryan",KWE,F,1,0,0,0,0,0,0,0,0
2016,,"Maksymyk, Ryan",KWE,F,1,0,0,0,0,0,0,0,0
2016,,"Mandeville, Oriale",NA,,1,0,0,0,2,0,0,0,0
2016,,"Martinell, Ryley",PET,D,2,0,0,0,6,0,0,0,0
2016,,"Masters, Emerson",BLS,F,7,0,0,0,4,0,0,0,0
2016,,"Mayea, Devyn",BUR,D,2,0,0,0,2,0,0,0,0
2016,,"McConvey, Jonathan",MIM,,1,0,0,0,0,0,0,0,0
2016,,"McCrae, Justin (AP)",BLS,,1,0,0,0,0,0,0,0,0
2016,,"Minor, Bench",SCA,,2,0,0,0,0,0,0,0,0
2016,,"Montour, Colin",SNA,,2,0,0,0,0,0,0,0,0
2016,,"Munro, BrodyUAP",WHI,,5,0,0,0,0,0,0,0,0
2016,,"Neuman, Jordan",TOR,,6,0,0,0,4,0,0,0,0
2016,,"Oakes, Tesi",SNA,,2,0,0,0,0,0,0,0,0
2016,,"Olmstead, Zach",BLS,F,1,0,0,0,0,0,0,0,0
2016,,"Peltier, Bo",SNA,UAP,8,0,0,0,6,0,0,0,0
2016,,"Radbourne, Eric",KWE,F,1,0,0,0,0,0,0,0,0
2016,,"Redding, Austin AP",BUR,T,1,0,0,0,0,0,0,0,0
2016,,"Rehanek, Tyrus",BRA,F,1,0,0,0,0,0,0,0,0
2016,306,"Rowe, Sam",MIM,D,17,0,0,0,12,0,0,0,0
2016,,"Ruggeri, Kyle",BRA,,1,0,0,0,0,0,0,0,0
2016,,"Singleton, Alan",PET,T,2,0,0,0,0,0,0,0,0
2016,,"Skirving (AP), AJ",KWE,D,10,0,0,0,2,0,0,0,0
2016,,"Skirving, Aj",KWE,F,1,0,0,0,0,0,0,0,0
2016,,"Smith, Matt",BRA,,1,0,0,0,0,0,0,0,0
2016,,"Snider, Lucas",KWE,F,12,0,0,0,10,0,0,0,0
2016,,"St. Onge, Rylee",SCA,,6,0,0,0,6,0,0,0,0
2016,,"Stovel, Robbie",ORA,T,6,0,0,0,0,0,0,0,0
2016,,"Sutton, Steve",ORA,T,6,0,0,0,2,0,0,0,0
2016,,"Tkachuk, Justin",PET,,2,0,0,0,0,0,0,0,0
2016,,"Tkachuk, Justin",PET,T,2,0,0,0,4,0,0,0,0
2016,,"Tracogna, Stefan",WHI,D,1,0,0,0,0,0,0,0,0
2016,,"Vautour AP, Dawson",BRA,D,1,0,0,0,0,0,0,0,0
2016,,"Vince, Matt",BRA,D,17,0,0,0,39,0,0,0,0
2016,,"Webb, Curtis",NA,,1,0,0,0,0,0,0,0,0
2016,,"Wiechers, Matt",KWE,D,1,0,0,0,0,0,0,0,0
2016,,"Woods UAP, Aaron",WHI,,1,0,0,0,0,0,0,0,0
2016,,"Wright, Joel",TOR,,7,0,0,0,49,0,0,0,0
2016,,"Young, Zach",WHI,,2,0,0,0,2,0,0,0,0
2015,1,"Shanks, Austin",WHI,O,20,50,57,107,2,15,8,0,1
2015,2,"Milligan, Cam",PET,O,20,34,64,98,4,4,12,1,4
2015,3,"Teat, Jeff",BRA,O,20,35,58,93,6,3,14,4,2
2015,4,"St. John, John",TOR,O,20,38,54,92,17,8,10,1,0
2015,5,"Staats, Austin",SNA,O,17,41,50,91,33,2,14,3,2
2015,6,"Keenan, Ryan",WHI,O,20,28,62,90,4,5,17,1,0
2015,7,"Kew, Andrew",BUR,O,20,50,38,88,2,9,7,8,0
2015,8,"Murphy, Austin",BLS,F,19,33,37,70,22,7,13,0,2
2015,9,"Durston, Jordan",SNA,O,19,24,40,64,43,1,5,1,2
2015,10,"Downs, Dereck",MIM,O,19,32,31,63,8,4,8,6,2
2015,,"Bomberry, Brendan",SNA,O,13,20,42,62,16,5,12,3,0
2015,11,"Pyke, Spencer",BLS,F,19,32,30,62,4,6,8,2,0
2015,13,"Kearnan, Connor",WHI,O,20,26,34,60,31,3,5,0,0
2015,,"Apers, Nolan",BUR,O,18,24,35,59,24,5,6,2,2
2015,14,"Fannell, Eric",SCA,D,19,30,29,59,40,1,3,2,0
2015,16,"Caputo, Philip",BRA,O,19,31,27,58,56,3,4,2,1
2015,17,"Gibson, Tyson",BRA,T,19,25,32,57,4,5,5,1,3
2015,,"Killen, Kyle",PET,O,17,28,29,57,6,2,6,1,0
2015,19,"Fox, Jake",PET,F,17,21,33,54,31,3,5,1,1
2015,20,"Thomson, Tanner",MIM,O,20,28,25,53,2,8,7,0,0
2015,21,"Keenan, Luke",WHI,O,20,14,38,52,2,0,11,0,1
2015,,"John, Dallas",SNA,O,19,23,27,50,8,9,4,0,1
2015,22,"Lantz, Shawn",KWE,,20,11,39,50,8,1,14,2,0
2015,,"Petterson, Clarke",BRA,O,18,14,36,50,6,3,6,3,4
2015,25,"Donville, Jonathan",MIM,O,19,19,30,49,4,2,5,1,3
2015,26,"Wittig, Jeff",SCA,F,18,20,28,48,10,4,4,0,0
2015,,"Bryant, Zach",PET,T,19,24,23,47,0,3,1,1,0
2015,27,"Forster, Aaron",TOR,T,20,23,24,47,8,4,6,1,0
2015,29,"Mackay, Ian",ORA,T,20,25,21,46,47,2,6,2,4
2015,,"Smith, Drake",KWE,F,17,19,27,46,10,3,7,3,0
2015,,"Cloutier, Chris",KWE,F,11,25,20,45,6,6,4,3,3
2015,,"Currier, Zac",PET,T,17,21,24,45,20,0,1,3,1
2015,,"Joaquim, Anthony",TOR,T,19,17,28,45,17,3,4,2,0
2015,31,"Lee, Matthew",MIM,O,20,22,23,45,64,0,8,2,0
2015,35,"Walker, Ethan",PET,T,12,20,24,44,0,1,4,1,3
2015,,"Johnson, Josh",SNA,O,9,18,25,43,23,5,7,1,0
2015,36,"Marchand, Ryan AP",BUR,O,17,20,23,43,2,3,7,0,3
2015,38,"Lanchbury, Ryan",BUR,O,15,10,31,41,6,2,6,0,2
2015,,"Prince, Davis",KWE,F,15,18,23,41,12,4,2,0,2
2015,40,"Herreweyers, Zach",BRA,O,10,17,23,40,32,4,8,0,3
2015,,"Mackay, Tyler",BRA,O,20,15,24,39,2,1,4,0,1
2015,41,"Michel, Dan",PET,O,20,10,29,39,24,2,4,1,0
2015,,"Nanticoke, Tehoka",SNA,O,13,15,24,39,6,1,5,1,0
2015,44,"Neal, Davis",ORA,O,16,18,20,38,11,4,3,1,1
2015,45,"Chaykowsky, Nick",BLS,F,20,20,17,37,17,2,5,2,0
2015,,"Drake, Bennett",WHI,T,17,22,15,37,10,4,2,0,0
2015,,"Vangalen, Matt",ORA,O,20,17,20,37,36,4,4,0,0
2015,48,"Rex (AP), Josh",SCA,D,19,11,25,36,2,3,2,0,2
2015,49,"Ducharme, Lucas",ORA,O,19,24,10,34,2,3,3,1,0
2015,,"MacDonald, Owen",ORA,O,18,14,20,34,38,3,1,0,0
2015,,"Mawdsley, Colin",BLS,O,15,15,19,34,58,7,4,0,0
2015,52,"Bianchin, Gianni",BUR,T,17,12,21,33,10,2,8,0,0
2015,,"Maracle, Haodais (Joseph)",SNA,O,9,20,13,33,4,6,2,0,0
2015,,"Cook, Jake",TOR,T,18,14,18,32,7,1,1,0,0
2015,54,"Slade, Brandon",ORA,O,20,7,25,32,6,2,2,0,1
2015,56,"Hanna, Tristan",TOR,O,18,11,20,31,4,4,7,0,0
2015,,"Bomberry, Jake",BRA,,18,15,15,30,18,4,2,0,0
2015,,"Kilgour, Kyler",SCA,D,19,5,25,30,2,0,5,1,0
2015,57,"Rai, Tristan",WHI,O,20,12,18,30,4,3,0,0,0
2015,,"Ward, Cody",SCA,,17,14,16,30,6,3,1,0,0
2015,61,"Lewis, Garrett",TOR,T,19,10,19,29,2,1,2,0,0
2015,,"Elder, Spencer",BUR,T,18,10,17,27,18,2,4,0,0
2015,,"Lee, Ryan",SNA,,6,10,17,27,4,2,2,0,0
2015,,"MacSpadyen, Ryan",TOR,T,20,15,12,27,6,0,1,0,2
2015,,"Vautour, Jeremy",BLS,F,19,6,21,27,4,1,2,0,0
2015,62,"Willock, Ryan",KWE,O,20,5,22,27,8,1,1,0,2
2015,67,"Keats, Bryce",TOR,O,16,7,19,26,19,0,2,0,0
2015,,"McKenzie, Dawson",BRA,O,14,10,16,26,0,0,2,0,2
2015,69,"Huggins, Justin",BUR,O,17,9,16,25,33,1,5,0,1
2015,,"Theede, Dawson",WHI,O,11,4,21,25,10,0,5,0,1
2015,71,"Charbonneau, Steph",BLS,D,20,12,12,24,46,1,2,1,0
2015,,"Coyle, Joel",ORA,T,20,6,18,24,14,1,0,0,2
2015,73,"Bridle, Dallas",ORA,O,13,13,10,23,38,1,1,2,0
2015,74,"Kelly, Jack",TOR,O,19,10,12,22,0,0,2,0,0
2015,,"Craig, Daniel",ORA,F,8,10,11,21,2,3,1,0,0
2015,75,"Reid, Jackson",SNA,AP,13,8,13,21,4,0,2,1,1
2015,77,"Cresswell, Braydon",ORA,O,16,9,11,20,10,1,5,0,0
2015,,"Welsh, Brenden",BLS,F,9,10,10,20,6,2,4,0,0
2015,79,"Cole, Connor",KWE,T,17,10,9,19,28,2,1,0,1
2015,,"French, Joe",SCA,,9,4,15,19,8,0,2,0,0
2015,,"Gold, Eric",BLS,F,12,3,16,19,2,1,1,0,0
2015,,"Beaudoin, Nicholas",SCA,,19,8,10,18,22,0,0,0,0
2015,,"Carvalho, Ty",BRA,A,18,7,11,18,18,1,1,1,0
2015,,"Hamley, Cody",KWE,,19,8,10,18,4,1,1,1,1
2015,,"Sheehan, Charlie",SCA,,10,8,10,18,0,0,2,0,0
2015,,"Thompson, Riley",ORA,O,13,3,15,18,0,1,3,0,0
2015,,"Walsh, Patrick",BUR,T,17,6,12,18,23,0,0,0,0
2015,82,"Wiedemann, Adam",BRA,D,20,5,13,18,18,0,0,0,1
2015,,"Yetman, Bryce",WHI,O,13,6,12,18,2,0,0,2,0
2015,90,"Henrick, Jeff",ORA,T,20,7,10,17,20,0,1,0,0
2015,,"Layton, Brent",BLS,F,18,4,13,17,4,0,0,0,0
2015,,"Withers, Jake",PET,T,14,2,15,17,27,0,1,0,1
2015,,"Gaudet, Matthew",MIM,O,7,5,11,16,2,1,1,0,1
2015,93,"Hudson, Robert",MIM,D,9,6,10,16,0,1,0,0,0
2015,,"Brown, Travis",ORA,T,18,5,10,15,2,0,1,0,0
2015,95,"Cambell, Riley",PET,T,20,6,9,15,15,0,2,2,0
2015,,"Kloepfer, Brett",BLS,F,18,1,14,15,14,0,3,0,0
2015,,"Scott, Justin",MIM,,14,3,12,15,4,0,1,0,1
2015,99,"Butters, Marcus",SCA,,20,7,7,14,54,0,0,2,3
2015,,"Cattoni, Holden",PET,O,2,8,6,14,4,3,3,0,0
2015,,"Currie, Damon",KWE,,8,8,6,14,2,1,2,1,0
2015,,"Emery, Nathan",BUR,T,18,2,11,13,6,0,0,1,0
2015,102,"Garlent, Holden",SCA,,20,7,6,13,30,0,0,2,0
2015,,"OBrien, Tyler",BUR,O,17,4,9,13,29,0,1,0,1
2015,,"Pedwell AP, Kyle",SCA,,18,6,7,13,12,0,0,0,0
2015,,"Barfoot, Wyatt",KWE,T,17,4,8,12,30,0,1,1,0
2015,,"Boushy, Chris",BUR,O,9,2,10,12,4,1,1,0,0
2015,,"Gilray, Matt",PET,F,13,8,4,12,2,1,0,0,1
2015,106,"Hoggarth, Thomas",PET,T,20,5,7,12,39,0,1,1,0
2015,,"Masterson, Pat",KWE,F,20,2,10,12,10,1,0,0,6
2015,,"McNabb, Jake",SNA,UAP,7,6,6,12,0,0,0,0,0
2015,,"Milne, Jay",KWE,F,15,6,6,12,8,0,0,0,1
2015,,"Muir, Brooker",BRA,,15,5,7,12,33,0,1,0,0
2015,,"Thomson, Keaton",MIM,O,13,1,11,12,0,1,2,0,0
2015,,"Wilkinson, Jake",TOR,T,17,1,11,12,13,0,0,0,0
2015,,"Young, Chris",BUR,T,18,2,10,12,20,0,0,1,2
2015,,"Burr, Cory",TOR,O,12,8,3,11,0,1,0,0,0
2015,,"cummings, Carter",MIM,,13,2,9,11,4,0,0,1,0
2015,,"Goddard, Jordan",TOR,O,10,6,5,11,2,0,0,0,0
2015,,"Harris, Latrell",SCA,,13,3,8,11,17,0,0,0,1
2015,117,"Nelson, Markell",BLS,D,19,5,6,11,35,0,0,1,1
2015,,"Poole, Tanner",BLS,F,18,1,10,11,12,0,1,0,0
2015,,"Shea, Patrick",BUR,O,14,5,6,11,0,0,2,0,2
2015,,"Tinney, Joel",TOR,O,3,5,6,11,2,3,3,0,0
2015,,"Barclay, James",MIM,,18,4,6,10,46,1,0,1,0
2015,,"Callaghan, Ryan",MIM,F,4,4,6,10,2,0,0,0,0
2015,,"Clearwater, Matt",MIM,D,14,3,7,10,30,0,0,0,2
2015,,"Filson, Cody",KWE,T,19,5,5,10,16,0,0,2,0
2015,,"Hawrys, Brett",BRA,O,3,1,9,10,0,0,1,0,1
2015,,"Longboat, Greg (Sawi)",SNA,D,16,4,6,10,15,0,0,0,1
2015,,"Martin, Justin",BUR,T,20,3,7,10,27,0,0,0,2
2015,,"Robinson, Justin",BRA,D,15,3,7,10,14,1,0,0,0
2015,,"Sands, Parker",PET,T,17,6,4,10,17,0,0,0,0
2015,,"Staats, Jerry",SNA,D,13,1,9,10,13,0,0,0,2
2015,,"Stourus, Leo",SNA,D,19,1,9,10,13,0,0,0,2
2015,125,"Sweeting, Bryce",PET,D,20,1,9,10,46,0,1,0,2
2015,,"Taylor, Ryan",BRA,,18,6,4,10,61,0,0,0,0
2015,,"Callaghan, Ryan",KWE,F,12,3,6,9,4,0,0,0,0
2015,,"Cook, Keenan",WHI,O,20,4,5,9,10,0,0,0,0
2015,,"Elder, Lauchlin",BUR,F,20,6,3,9,20,1,0,0,1
2015,,"Hutchison, Dylan",PET,T,20,1,8,9,24,0,0,0,0
2015,,"Johnston, Ryan",SNA,O,15,0,9,9,8,0,1,0,0
2015,138,"Shear, Jahmal",MIM,D,20,4,5,9,26,1,0,0,2
2015,,"Simmons, Reid",BLS,D,20,1,8,9,8,0,0,0,0
2015,,"Welsh, Brendan",ORA,O,6,4,5,9,0,1,4,0,0
2015,,"Baldin, Tanner",KWE,,11,5,3,8,6,1,0,0,1
2015,,"Jeffrey, Warren",MIM,D,19,0,8,8,72,0,1,0,1
2015,,"Jones, Callum",BUR,T,20,0,8,8,33,0,1,0,0
2015,,"Laird, Connor",WHI,D,18,2,6,8,20,0,0,0,0
2015,,"McClelland, Connor",BRA,D,16,4,4,8,10,1,0,0,0
2015,146,"McMahon, Jamie",ORA,T,20,2,6,8,2,0,1,0,2
2015,,"Minichiello, Marcus",TOR,T,16,5,3,8,6,2,0,0,1
2015,,"Pleon, Jake",KWE,F,19,2,6,8,36,0,1,0,3
2015,,"Radbourne, Eric",KWE,,14,4,4,8,2,0,0,0,0
2015,,"Saxton, Billy",SCA,,18,2,6,8,82,0,0,0,2
2015,,"Ulbikas, Brett",BUR,T,18,3,5,8,12,1,1,1,0
2015,,"Beaudoin, Seb",SCA,D,18,2,5,7,44,0,0,0,1
2015,,"Darroch, Sean",WHI,D,15,2,5,7,53,0,0,0,0
2015,,"Elvin, Marcus",SNA,D,19,0,7,7,50,0,2,0,2
2015,,"Fannell, Bradley",SCA,D,19,3,4,7,8,0,0,0,0
2015,,"Hartley, Fred",PET,T,2,4,3,7,0,2,0,0,0
2015,,"Hossack, Matt",WHI,D,16,3,4,7,6,0,0,0,1
2015,,"Lee, Ryan",TOR,O,5,2,5,7,0,1,0,0,0
2015,,"Myles, Ryan",ORA,T,19,4,3,7,14,0,0,1,0
2015,,"Northey, Adam",MIM,,4,4,3,7,2,0,0,0,1
2015,,"OGorman, Darren",BRA,,17,1,6,7,10,0,0,0,0
2015,,"Powless, Coleman",SNA,AP,3,3,4,7,4,0,0,0,0
2015,,"Roche, Tyler",PET,T,20,3,4,7,55,0,0,0,0
2015,157,"Toguri, Josh",MIM,D,20,1,6,7,4,0,0,0,0
2015,,"Divitcos, Austin",ORA,T,13,1,5,6,4,0,0,0,0
2015,,"Gallant, Hunter",SCA,,3,2,4,6,21,0,2,1,0
2015,,"Inacio, Justin",BUR,DT,17,2,4,6,10,0,0,0,0
2015,,"Kloepfer, Rob",BLS,D,17,0,6,6,54,0,0,0,1
2015,,"Lucier, Cory",SNA,UA,2,3,3,6,0,0,0,0,0
2015,,"Masters, Emerson",BLS,F,11,3,3,6,6,0,1,0,0
2015,,"McCulligh, Zach",TOR,D,20,2,4,6,21,0,0,0,0
2015,,"Mika, John",BLS,D,18,0,6,6,28,0,0,0,1
2015,170,"Palmer, Riley",WHI,D,20,1,5,6,42,0,0,1,1
2015,,"Patten, Liam",BLS,D,18,5,1,6,72,0,0,0,0
2015,,"Robinson, Brandon",BRA,T,3,4,2,6,8,3,0,0,0
2015,,"Tamas, Alec",SCA,,17,2,4,6,20,0,0,0,0
2015,,"Wales, Mitch",BUR,T,13,3,3,6,0,0,0,0,0
2015,,"Weber, Tom",PET,D,4,0,6,6,2,0,0,0,0
2015,,"Adams, Blain",KWE,O,18,2,3,5,42,0,0,0,0
2015,,"Badour (AP), Cam",SCA,D,4,3,2,5,4,0,0,0,0
2015,,"Borisenko, Kelson",BUR,DT,9,2,3,5,12,0,0,0,0
2015,,"David, Hunter",SCA,,1,1,4,5,0,0,1,1,0
2015,,"Eddy, Garrett",WHI,D,14,3,2,5,2,0,0,0,0
2015,,"Harris, Michael",TOR,D,20,1,4,5,0,0,0,0,0
2015,,"Kelly, Andrew",BLS,D,18,3,2,5,12,0,0,0,0
2015,,"Laprade, Dylan",BLS,D,18,1,4,5,8,0,0,0,1
2015,,"Longboat, Travis",SNA,AP,3,2,3,5,2,0,1,0,0
2015,184,"Masson, Zac",ORA,T,20,1,4,5,40,0,1,0,0
2015,,"Mullen, Andrew",TOR,D,17,1,4,5,26,0,0,0,1
2015,,"OConnell, Carter",PET,T,2,2,3,5,0,0,0,0,1
2015,,"Prior, Ryan",KWE,F,4,3,2,5,0,0,0,1,0
2015,,"Thomas, Derek",SNA,AP,10,3,2,5,6,0,0,0,0
2015,,"Bellamy, Adam",SCA,,6,2,2,4,12,0,0,0,0
2015,,"Boissonneault, Mathieu",WHI,D,17,1,3,4,16,0,0,0,0
2015,,"Bomberry, Jeremy",SNA,AP,2,3,1,4,0,0,0,0,0
2015,,"Boudreau, Jake",BRA,,17,1,3,4,4,0,0,0,0
2015,,"Del Zotto, Cooper",BLS,,13,2,2,4,39,0,0,0,0
2015,198,"Duscio, Mario",KWE,D,20,1,3,4,39,0,0,0,0
2015,,"Dybowski, Zack",KWE,,6,2,2,4,0,0,0,0,0
2015,,"Harris, Josh",SCA,D,15,2,2,4,23,0,0,0,0
2015,,"Horn, Oran",SNA,,6,1,3,4,6,0,0,0,0
2015,,"Johnston, Alec",TOR,D,11,2,2,4,4,0,0,0,0
2015,,"Kitchen, Adam",PET,D,5,3,1,4,0,0,0,0,0
2015,,"McLean, Brodie",TOR,O,7,1,3,4,0,0,0,0,0
2015,,"Robertson, Darryl",WHI,D,19,2,2,4,23,0,0,0,0
2015,,"Simpson, Shane",SNA,T,3,1,3,4,14,0,0,0,1
2015,,"Wright, Alex",BLS,F,6,2,2,4,12,0,0,0,0
2015,,"Wright, Joel",BLS,D,9,1,3,4,33,0,0,0,0
2015,,"Balawejder, Daniel",MIM,D,12,2,1,3,8,0,0,0,0
2015,,"Burton, Travis",BRA,D,19,1,2,3,43,0,0,1,0
2015,,"Cam, Horn",SNA,,2,0,3,3,0,0,0,0,0
2015,214,"Coates, Spencer",SCA,,19,0,3,3,31,0,0,0,1
2015,,"Currie (AP), Damon",KWE,,8,3,0,3,12,0,0,0,0
2015,,"Currie, Damon",KWE,F,1,2,1,3,0,0,0,0,0
