id,title,short_title,api_uri,first_name,middle_name,last_name,suffix,date_of_birth,gender,party.x,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,fec_candidate_id,url,rss_url,contact_form,in_office,cook_pvi,dw_nominate,ideal_point,seniority,next_election.x,total_votes,missed_votes,total_present,last_updated.x,ocd_id,office,phone,fax,state.x,senate_class,state_rank,lis_id,missed_votes_pct,votes_with_party_pct,votes_against_party_pct,district,at_large,geoid,response,name,cycle,state.y,party.y,chamber,first_elected,next_election.y,total,spent,cash_on_hand,debt,origin,source,last_updated.y
G000386,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/G000386.json,Charles,E.,Grassley,NA,1933-09-17,M,R,President Pro Tempore of the Senate,ChuckGrassley,grassley,senchuckgrassley,300048,1167,53293,14226,N00001758,/m/020ymy,S0IA00028,https://www.grassley.senate.gov,https://www.grassley.senate.gov/?q=rss.xml,http://www.grassley.senate.gov/contact,TRUE,NA,0.354,NA,41,2022,858,0,0,2022-09-13 06:12:12 -0400,ocd-division/country:us/state:ia,135 Hart Senate Office Building,202-224-3744,202-224-6020,IA,3,senior,S153,0,83.46,16.55,NA,NA,NA,@attributes,"Grassley, Chuck",2022,IA,R,S,1980,2022,7490571.28,4496692.4,4000033.61,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00001758&cycle=2022,06/30/2022
H000601,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/H000601.json,Bill,NA,Hagerty,NA,1959-08-14,M,R,NA,SenatorHagerty,NA,NA,456798,NA,128466,NA,N00045369,/g/11c1xp6h9v,S0TN00169,https://www.hagerty.senate.gov,https://www.hagerty.senate.gov/press-releases/feed/,https://www.hagerty.senate.gov,TRUE,NA,NA,NA,1,2026,858,16,0,2022-09-13 06:12:37 -0400,ocd-division/country:us/state:tn,B11 Russell Senate Office Building,202-224-4944,NA,TN,2,junior,S407,1.86,91.95,8.05,NA,NA,NA,@attributes,"Hagerty, Bill",2022,TN,R,S,2020,2026,13239365.75,12723187.42,516178.33,2245000,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00045369&cycle=2022,06/30/2022
H001075,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/H001075.json,Kamala,NA,Harris,NA,1964-10-20,F,D,,SenKamalaHarris,SenatorKamalaHarris,NA,412678,1018696,120012,41701,N00036915,/m/08sry2,S6CA00584,https://www.harris.senate.gov,NA,https://www.harris.senate.gov/contact,FALSE,NA,-0.709,NA,3,2022,2,0,0,2022-09-08 16:00:55 -0400,ocd-division/country:us/state:ca,112 Hart Senate Office Building,202-224-3553,NA,CA,3,junior,S387,0,100,0,NA,NA,NA,@attributes,"Harris, Kamala",2022,CA,D,,2016,2022,7929554.13,8858439.49,0,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00036915&cycle=2022,12/31/2020
H001076,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/H001076.json,Margaret,NA,Hassan,NA,1958-02-27,F,D,NA,Senatorhassan,SenatorHassan,NA,412680,67481,42552,41702,N00038397,/m/03c3zch,S6NH00091,https://www.hassan.senate.gov,NA,https://www.hassan.senate.gov/content/contact-senator,TRUE,NA,-0.231,NA,1,2022,858,5,0,2022-09-13 06:12:28 -0400,ocd-division/country:us/state:nh,324 Hart Senate Office Building,202-224-3324,NA,NH,3,junior,S388,0.58,97.65,2.35,NA,NA,NA,@attributes,"Hassan, Maggie",2022,NH,D,S,2016,2022,30852234.41,23645675.27,7345520.5,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00038397&cycle=2022,08/24/2022
H001089,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/H001089.json,Joshua,NA,Hawley,NA,1979-12-31,M,R,NA,SenHawleyPress,NA,NA,412840,NA,169716,NA,N00041620,/g/11bwy_95zy,S8MO00160,https://www.hawley.senate.gov,NA,https://www.hawley.senate.gov/contact-senator-hawley,TRUE,NA,NA,NA,1,2024,858,15,0,2022-09-13 06:12:36 -0400,ocd-division/country:us/state:mo,212 Russell Senate Office Building,202-224-6154,NA,MO,1,junior,S399,1.75,87.52,12.48,NA,NA,NA,@attributes,"Hawley, Josh",2022,MO,R,S,2018,2024,24031869.6,20340577.85,3692052.88,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00041620&cycle=2022,06/30/2022
H001046,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/H001046.json,Martin,NA,Heinrich,NA,1971-10-17,M,D,NA,MartinHeinrich,MartinHeinrich,SenMartinHeinrich,412281,1030686,74517,20930,N00029835,/m/02qkv0r,H8NM01224,https://www.heinrich.senate.gov,NA,http://www.heinrich.senate.gov/contact,TRUE,NA,-0.33,NA,9,2024,858,21,0,2022-09-13 06:12:21 -0400,ocd-division/country:us/state:nm,303 Hart Senate Office Building,202-224-5521,NA,NM,1,senior,S359,2.45,99.28,0.72,NA,NA,NA,@attributes,"Heinrich, Martin",2022,NM,D,S,2012,2024,8164450.24,8821336.61,884576.28,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00029835&cycle=2022,06/30/2022
H000273,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/H000273.json,John,NA,Hickenlooper,NA,1952-02-07,M,D,NA,SenatorHick,NA,NA,456797,NA,NA,NA,N00044206,/m/04g_1z,S0CO00575,https://www.hickenlooper.senate.gov,NA,https://www.hickenlooper.senate.gov,TRUE,NA,NA,NA,1,2026,858,1,0,2022-09-13 06:12:37 -0400,ocd-division/country:us/state:co,B85 Russell Senate Office Building,202-224-5941,NA,CO,2,junior,S408,0.12,99.3,0.7,NA,NA,NA,@attributes,"Hickenlooper, John",2022,CO,D,S,2020,2026,43777976.51,42460896.79,1317079.72,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00044206&cycle=2022,06/30/2022
H001042,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/H001042.json,Mazie,K.,Hirono,NA,1947-11-03,F,D,NA,MazieHirono,senatorhirono,CongresswomanHirono,412200,91216,1677,20713,N00028139,/m/0357cd,H6HI02251,https://www.hirono.senate.gov,https://www.hirono.senate.gov/rss/feeds/,https://www.hirono.senate.gov/contact,TRUE,NA,-0.511,NA,9,2024,858,8,0,2022-09-13 06:12:21 -0400,ocd-division/country:us/state:hi,713 Hart Senate Office Building,202-224-6361,NA,HI,1,junior,S361,0.93,99.18,0.82,NA,NA,NA,@attributes,"Hirono, Mazie K",2022,HI,D,S,2012,2024,4529237.67,4524980.39,817193.55,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00028139&cycle=2022,06/30/2022
H001061,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/H001061.json,John,NA,Hoeven,NA,1957-03-13,M,R,NA,SenJohnHoeven,SenatorJohnHoeven,senatorjohnhoevennd,412494,85233,41788,41107,N00031688,/m/01qb45,S0ND00093,https://www.hoeven.senate.gov,NA,http://www.hoeven.senate.gov/public/index.cfm/email-the-senator,TRUE,NA,0.377,NA,11,2022,858,27,0,2022-09-13 06:12:24 -0400,ocd-division/country:us/state:nd,338 Russell Senate Office Building,202-224-2551,202-224-7999,ND,3,senior,S344,3.15,93.85,6.15,NA,NA,NA,@attributes,"Hoeven, John",2022,ND,R,S,2010,2022,3531379.84,1964997.68,3414348.99,100000,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00031688&cycle=2022,06/30/2022
H001079,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/H001079.json,Cindy,NA,Hyde-Smith,NA,1959-05-10,F,R,NA,SenHydeSmith,NA,NA,412743,113208,20784,41707,N00043298,/m/03wc2px,S8MS00261,https://www.hydesmith.senate.gov,NA,https://www.hydesmith.senate.gov/content/contact-senator,TRUE,NA,0.435,NA,4,2026,858,31,0,2022-09-13 06:12:31 -0400,ocd-division/country:us/state:ms,702 Hart Senate Office Building,202-224-5054,NA,MS,2,junior,S395,3.61,93.09,6.91,NA,NA,NA,@attributes,"Hyde-Smith, Cindy",2022,MS,R,S,2018,2026,3961690.31,3792806.68,222797.69,60000,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00043298&cycle=2022,06/30/2022
I000024,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/I000024.json,James,M.,Inhofe,NA,1934-11-17,M,R,NA,InhofePress,jiminhofe,jiminhofepressoffice,300055,5619,27027,15424,N00005582,/m/021kpl,S4OK00083,https://www.inhofe.senate.gov,NA,https://www.inhofe.senate.gov/contact,TRUE,NA,0.554,NA,29,2026,858,96,0,2022-09-13 06:12:12 -0400,ocd-division/country:us/state:ok,205 Russell Senate Office Building,202-224-4721,NA,OK,2,senior,S236,11.19,96.02,3.98,NA,NA,NA,@attributes,"Inhofe, James M",2022,OK,R,,1994,2026,5638037.49,5629988.19,135648.09,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00005582&cycle=2022,06/30/2022
J000293,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/J000293.json,Ron,NA,Johnson,NA,1955-04-08,M,R,NA,SenRonJohnson,senronjohnson,SenatorRonJohnson,412496,62835,126217,41111,N00032546,/m/0cmdpzc,S0WI00197,https://www.ronjohnson.senate.gov,https://www.ronjohnson.senate.gov/public/?a=rss.feed,https://www.ronjohnson.senate.gov/public/index.cfm/email-the-senator,TRUE,NA,0.62,NA,11,2022,858,49,0,2022-09-13 06:12:24 -0400,ocd-division/country:us/state:wi,328 Hart Senate Office Building,202-224-5323,920-230-7262,WI,3,senior,S345,5.71,93.22,6.78,NA,NA,NA,@attributes,"Johnson, Ron",2022,WI,R,S,2010,2022,17318481.8,15339220.04,2023524.57,218851.12,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00032546&cycle=2022,07/20/2022
K000384,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/K000384.json,Tim,NA,Kaine,NA,1958-02-26,M,D,NA,NA,SenatorKaine,SenatorTimKaine,412582,49219,50772,41305,N00033177,/m/053f8h,S2VA00142,https://www.kaine.senate.gov,NA,https://www.kaine.senate.gov/contact,TRUE,NA,-0.244,NA,9,2024,858,27,0,2022-09-13 06:12:24 -0400,ocd-division/country:us/state:va,231 Russell Senate Office Building,202-224-4024,NA,VA,1,junior,S362,3.15,99.64,0.36,NA,NA,NA,@attributes,"Kaine, Tim",2022,VA,D,S,2012,2024,19947345.87,19198328.4,3869712.84,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00033177&cycle=2022,06/30/2022
K000377,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/K000377.json,Mark,NA,Kelly,NA,1964-02-21,M,D,NA,SenMarkKelly,SenMarkKelly,SenMarkKelly,456794,NA,NA,NA,N00044223,/m/02wsxy,S0AZ00350,https://www.kelly.senate.gov,NA,https://www.kelly.senate.gov,TRUE,NA,NA,NA,1,2022,858,12,0,2022-09-13 06:12:36 -0400,ocd-division/country:us/state:az,B40b Dirksen Senate Office Building,202-224-2235,NA,AZ,3,junior,S406,1.4,97.28,2.72,NA,NA,NA,@attributes,"Kelly, Mark",2022,AZ,D,S,2020,2022,52403342.98,29017157.68,24788708.76,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00044223&cycle=2022,07/13/2022
K000393,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/K000393.json,John,NA,Kennedy,NA,1951-11-21,M,R,NA,SenJohnKennedy,JohnKennedyLouisiana,NA,412679,1011723,35496,41703,N00026823,/m/0fl2sv,S4LA00065,https://www.kennedy.senate.gov/public,https://www.kennedy.senate.gov/public/?a=RSS.Feed,https://www.kennedy.senate.gov/public/email-me,TRUE,NA,0.572,NA,1,2022,858,51,0,2022-09-13 06:12:28 -0400,ocd-division/country:us/state:la,416 Russell Senate Office Building,202-224-4623,NA,LA,3,junior,S389,5.94,91.54,8.46,NA,NA,NA,@attributes,"Kennedy, John",2022,LA,R,S,2016,2022,28251837.79,13653221.44,15818958.01,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00026823&cycle=2022,07/02/2022
K000383,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/K000383.json,Angus,NA,King,NA,1944-03-31,M,ID,NA,SenAngusKing,SenatorAngusSKingJr,SenatorAngusKing,412545,37413,22381,41300,N00034580,/m/02hfx0,S2ME00109,https://www.king.senate.gov,NA,https://www.king.senate.gov/contact,TRUE,NA,-0.161,NA,9,2024,858,6,0,2022-09-13 06:12:24 -0400,ocd-division/country:us/state:me,133 Hart Senate Office Building,202-224-5344,NA,ME,1,junior,S363,0.7,98.82,1.18,NA,NA,NA,@attributes,"King, Angus",2022,ME,I,S,2012,2024,4945260.92,4779743.48,298151.52,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00034580&cycle=2022,06/30/2022
K000367,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/K000367.json,Amy,NA,Klobuchar,NA,1960-05-25,F,D,Senate Democratic Steering Committee Chair,SenAmyKlobuchar,NA,senatorklobuchar,412242,83701,65092,40700,N00027500,/m/05fbpt,S6MN00267,https://www.klobuchar.senate.gov,NA,http://www.klobuchar.senate.gov/public/index.cfm/contact,TRUE,NA,-0.285,NA,15,2024,858,12,0,2022-09-13 06:12:13 -0400,ocd-division/country:us/state:mn,425 Dirksen Senate Office Building,202-224-3244,NA,MN,1,senior,S311,1.4,99.41,0.59,NA,NA,NA,@attributes,"Klobuchar, Amy",2022,MN,D,S,2006,2024,14115001.61,15712084.95,1146838.8,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00027500&cycle=2022,06/30/2022
L000575,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/L000575.json,James,NA,Lankford,NA,1968-03-04,M,R,NA,SenatorLankford,SenatorLankford,SenatorLankford,412464,1033847,124938,21166,N00031129,/m/0dgrrx6,H0OK05114,https://www.lankford.senate.gov,NA,http://www.lankford.senate.gov/contact/email,TRUE,NA,0.607,NA,7,2022,858,6,0,2022-09-13 06:12:25 -0400,ocd-division/country:us/state:ok,316 Hart Senate Office Building,202-224-5754,NA,OK,3,junior,S378,0.7,93.41,6.59,NA,NA,NA,@attributes,"Lankford, James",2022,OK,R,S,2014,2022,6400524.31,4707270.87,2257991.57,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00031129&cycle=2022,06/30/2022
L000174,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/L000174.json,Patrick,J.,Leahy,NA,1940-03-31,M,D,NA,SenatorLeahy,SenatorPatrickLeahy,SenatorPatrickLeahy,300065,1552,53353,14307,N00009918,/m/0202kf,S4VT00017,https://www.leahy.senate.gov,NA,https://www.leahy.senate.gov/contact/,TRUE,NA,-0.36,NA,47,2022,858,58,0,2022-09-13 06:12:13 -0400,ocd-division/country:us/state:vt,437 Russell Senate Office Building,202-224-4242,202-224-3479,VT,3,senior,S057,6.76,99.62,0.38,NA,NA,NA,@attributes,"Leahy, Patrick",2022,VT,D,S,1974,2022,1686204.31,2098434.97,1591609.7,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00009918&cycle=2022,06/30/2022
L000577,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/L000577.json,Mike,NA,Lee,NA,1971-06-04,M,R,NA,SenMikeLee,senatormikelee,senatormikelee,412495,9267977,66395,41110,N00031696,/m/09v5q9x,S0UT00165,https://www.lee.senate.gov,https://www.lee.senate.gov/public/?a=rss.feed,https://www.lee.senate.gov/public/index.cfm/contact,TRUE,NA,0.89,NA,11,2022,858,5,0,2022-09-13 06:11:51 -0400,ocd-division/country:us/state:ut,361a Russell Senate Office Building,202-224-5444,NA,UT,3,senior,S346,0.58,88.74,11.26,NA,NA,NA,@attributes,"Lee, Mike",2022,UT,R,S,2010,2022,7948418.05,5805149.18,2490475.78,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00031696&cycle=2022,06/30/2022
L000594,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/L000594.json,Kelly,NA,Loeffler,NA,1970-11-27,F,R,,SenatorLoeffler,NA,NA,456790,NA,188718,NA,N00046125,/g/11j3kgpjlx,S0GA00526,https://www.loeffler.senate.gov,NA,https://www.loeffler.senate.gov,FALSE,NA,NA,NA,1,2022,2,0,0,2022-09-08 16:00:55 -0400,ocd-division/country:us/state:ga,131 Russell Senate Office Building,202-224-3643,NA,GA,3,senior,S405,0,100,0,NA,NA,NA,@attributes,"Loeffler, Kelly",2022,GA,R,,2020,2022,15215115.7,36221330.85,249750,250000,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00046125&cycle=2022,12/31/2021
L000570,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/L000570.json,Ben,Ray,Luján,NA,1972-06-07,M,D,Assistant Speaker of the House,SenatorLujan,RepBenRayLujan,Repbenraylujan,412293,1031351,102842,20932,N00029562,/m/0412qzq,H8NM03196,https://www.lujan.senate.gov,NA,https://www.lujan.senate.gov,TRUE,NA,-0.368,NA,1,2026,858,75,0,2022-09-13 06:12:37 -0400,ocd-division/country:us/state:nm,B40c Dirksen Senate Office Building,202-224-6621,NA,NM,2,junior,S409,8.74,99.23,0.77,NA,NA,NA,@attributes,"Lujan, Ben Ray",2022,NM,D,S,2020,2026,9994217.72,9884514.09,490412.89,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00029562&cycle=2022,06/30/2022
L000571,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/L000571.json,Cynthia,M.,Lummis,NA,1954-09-10,F,R,NA,SenLummis,152754318103332,CynthiaLummis,412294,1031365,15546,20953,N00029788,/m/02qvjv3,H8WY00148,https://www.lummis.senate.gov,https://www.lummis.senate.gov/press-releases/feed/,https://www.lummis.senate.gov,TRUE,NA,0.69,NA,1,2026,858,46,0,2022-09-13 06:12:37 -0400,ocd-division/country:us/state:wy,G12 Dirksen Senate Office Building,202-224-3424,NA,WY,2,junior,S410,5.36,92.6,7.4,NA,NA,NA,@attributes,"Lummis, Cynthia",2022,WY,R,S,2020,2026,2855718.2,2760918.33,243275.34,140500,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00029788&cycle=2022,06/30/2022
M001183,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/M001183.json,Joe,NA,Manchin,III,1947-08-24,M,D,NA,Sen_JoeManchin,JoeManchinIII,SenatorJoeManchin,412391,62864,7547,40915,N00032838,/m/04lc5t,S0WV00090,https://www.manchin.senate.gov,NA,http://www.manchin.senate.gov/public/index.cfm/contact-form,TRUE,NA,-0.059,NA,13,2024,858,44,0,2022-09-13 06:12:19 -0400,ocd-division/country:us/state:wv,306 Hart Senate Office Building,202-224-3954,NA,WV,1,senior,S338,5.13,92.99,7.01,NA,NA,NA,@attributes,"Manchin, Joe",2022,WV,D,S,2010,2024,16359254.59,9012144.89,9019669.81,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00032838&cycle=2022,06/30/2022
M000133,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/M000133.json,Edward,J.,Markey,NA,1946-07-11,M,D,NA,SenMarkey,EdJMarkey,RepMarkey,400253,260,26900,14435,N00000270,/m/028vr4,H6MA07101,https://www.markey.senate.gov,NA,https://www.markey.senate.gov/contact,TRUE,NA,-0.514,NA,9,2026,858,12,0,2022-09-13 06:12:25 -0400,ocd-division/country:us/state:ma,255 Dirksen Senate Office Building,202-224-2742,NA,MA,2,junior,S369,1.4,97.51,2.49,NA,NA,NA,@attributes,"Markey, Ed",2022,MA,D,S,2013,2026,14249441.51,14665034.94,1619265.22,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00000270&cycle=2022,06/30/2022
M001198,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/M001198.json,Roger,NA,Marshall,NA,1960-08-09,M,R,NA,SenatorMarshall,rogermarshallmd,NA,412704,103425,172080,21734,N00037034,/g/11c4btdtm1,H6KS01179,https://www.marshall.senate.gov,https://www.marshall.senate.gov/media/press-releases/feed/,https://www.marshall.senate.gov,TRUE,NA,0.573,NA,1,2026,858,21,0,2022-09-13 06:12:37 -0400,ocd-division/country:us/state:ks,B33 Russell Senate Office Building,202-224-4774,NA,KS,2,junior,S411,2.45,93.26,6.74,NA,NA,NA,@attributes,"Marshall, Roger",2022,KS,R,S,2020,2026,6998317.57,7330804.81,275798.62,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00037034&cycle=2022,06/30/2022
M000355,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/M000355.json,Mitch,NA,McConnell,NA,1942-02-20,M,R,Senate Minority Leader,McConnellPress,mitchmcconnell,NA,300072,2351,53298,14921,N00003389,/m/01z6ls,S2KY00012,https://www.mcconnell.senate.gov,https://www.mcconnell.senate.gov/public/?a=RSS.Feed,http://www.mcconnell.senate.gov/public/index.cfm?p=contact,TRUE,NA,0.404,NA,37,2026,858,23,0,2022-09-13 06:12:14 -0400,ocd-division/country:us/state:ky,317 Russell Senate Office Building,202-224-2541,NA,KY,2,senior,S174,2.68,85.45,14.55,NA,NA,NA,@attributes,"McConnell, Mitch",2022,KY,R,S,1984,2026,74657728.67,67971061.28,7612111.75,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00003389&cycle=2022,06/30/2022
M000639,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/M000639.json,Robert,NA,Menendez,NA,1954-01-01,M,D,NA,SenatorMenendez,senatormenendez,SenatorMenendezNJ,400272,29608,26961,29373,N00000699,/m/033d3p,H2NJ13075,https://www.menendez.senate.gov,NA,https://www.menendez.senate.gov/contact,TRUE,NA,-0.367,NA,16,2024,858,28,0,2022-09-13 06:12:14 -0400,ocd-division/country:us/state:nj,528 Hart Senate Office Building,202-224-4744,NA,NJ,1,senior,S306,3.26,99.04,0.97,NA,NA,NA,@attributes,"Menendez, Robert",2022,NJ,D,S,2006,2024,15163160.96,12054174.17,4752111.49,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00000699&cycle=2022,06/30/2022
M001176,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/M001176.json,Jeff,NA,Merkley,NA,1956-10-24,M,D,NA,SenJeffMerkley,jeffmerkley,SenatorJeffMerkley,412325,1029842,23644,40908,N00029303,/m/026k60f,S8OR00207,https://www.merkley.senate.gov,https://www.merkley.senate.gov/rss/feeds/,http://www.merkley.senate.gov/contact/,TRUE,NA,-0.443,NA,13,2026,858,37,0,2022-09-13 06:12:18 -0400,ocd-division/country:us/state:or,313 Hart Senate Office Building,202-224-3753,NA,OR,2,junior,S322,4.31,98.29,1.71,NA,NA,NA,@attributes,"Merkley, Jeff",2022,OR,D,S,2008,2026,11498546.36,7928935.41,4283448.2,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00029303&cycle=2022,06/30/2022
