Year,player_name,last_name,first_name,team,Position,games_played,goals,assists,points,penalty_mins,pp_goals,pp_assists,sh_goals,sh_assists
2014,"Allen, Josh",Allen, Josh,TOR,,7,5,3,8,4,2,0,0,0
2014,"Clearwater, Matt",Clearwater, Matt,MIS,D,14,3,5,8,56,0,0,0,0
2014,"Demars, Jordan",Demars, Jordan,SCA,,15,2,6,8,10,0,2,0,0
2014,"Elvin, Marcus",Elvin, Marcus,SNA,D,18,2,6,8,34,0,1,0,0
2014,"Green, Wenster",Green, Wenster,SNA,D,16,3,5,8,22,0,0,0,0
2014,"Johnston, Ryan",Johnston, Ryan,SNA,,11,2,6,8,4,0,1,0,0
2014,"Kloepfer, Rob",Kloepfer, Rob,BLS,T,20,0,8,8,86,0,1,0,0
2014,"McClelland, Connor",McClelland, Connor,BRA,D,18,3,5,8,14,0,0,0,0
2014,"McCrory, Patrick",McCrory, Patrick,WHI,D,19,5,3,8,16,0,0,0,1
2014,"Pleon, Jake",Pleon, Jake,KWE,F,15,3,5,8,6,0,0,0,0
2014,"Poole, Tanner",Poole, Tanner,BLS,D,20,2,6,8,7,0,1,1,0
2014,"Reay, Pat",Reay, Pat,MIS,,7,3,5,8,25,0,0,0,0
2014,"Robertson, Jordan",Robertson, Jordan,WHI,,4,4,4,8,0,0,0,0,0
2014,"Ulbikas, Brett",Ulbikas, Brett,BUR,T,20,3,5,8,10,0,0,1,0
2014,"Willock, Marcus",Willock, Marcus,BLS,T,20,2,6,8,37,1,0,1,0
2014,"Davis, Braiden",Davis, Braiden,ORA,T,14,0,7,7,14,0,0,0,0
2014,"Gilligan, Tyler",Gilligan, Tyler,WHI,D,20,4,3,7,46,0,0,0,0
2014,"Hamley, Cody",Hamley, Cody,KWE,,6,2,5,7,2,0,2,0,0
2014,"Isaacs, Kyle",Isaacs, Kyle,SCA,AP,4,4,3,7,2,1,0,1,0
2014,"John, Dallas",John, Dallas,SNA,F,3,2,5,7,0,0,0,0,1
2014,"Lindsay, Jay",Lindsay, Jay,KWE,F,7,1,6,7,6,0,0,1,1
2014,"Palmer, Riley",Palmer, Riley,WHI,D,16,1,6,7,11,0,0,0,0
2014,"Simmons, Reid",Simmons, Reid,BLS,F,20,2,5,7,10,0,0,0,2
2014,"Wright, Joel",Wright, Joel,BLS,D,12,3,4,7,27,1,0,0,0
2014,"Beaudoin, Nicholas",Beaudoin, Nicholas,SCA,,19,4,2,6,25,0,0,0,0
2014,"Butters, Marcus",Butters, Marcus,SCA,,19,4,2,6,51,0,0,0,0
2014,"Cheek, Morgan",Cheek, Morgan,SCA,,7,3,3,6,2,0,0,0,0
2014,"Crawford, Jayson",Crawford, Jayson,BRA,D,11,5,1,6,15,0,0,0,1
2014,"Kumano, Riley",Kumano, Riley,BUR,T,16,2,4,6,28,0,1,0,0
2014,"Laird, Connor",Laird, Connor,WHI,D,19,2,4,6,16,0,0,0,0
2014,"Lee, Matthew",Lee, Matthew,KWE,,3,5,1,6,0,0,0,2,0
2014,"McKinnon, Rylee",McKinnon, Rylee,WHI,D,18,1,5,6,44,0,0,0,0
2014,"Sands, Parker",Sands, Parker,PET,AP,14,1,5,6,0,0,0,0,0
2014,"Saxton, Billy",Saxton, Billy,SCA,,16,1,5,6,39,0,1,0,0
2014,"Acosta, Alex",Acosta, Alex,MIS,,5,2,3,5,4,0,0,0,0
2014,"Del Zotto, Cooper",Del Zotto, Cooper,ORA,T,18,2,3,5,64,0,0,0,0
2014,"Emery, Nathan",Emery, Nathan,BUR,T,13,2,3,5,0,1,0,0,0
2014,"Henrick, Jeff",Henrick, Jeff,ORA,T,15,0,5,5,9,0,0,0,0
2014,"MacFarlane, Scott",MacFarlane, Scott,BUR,T,6,3,2,5,16,0,0,0,1
2014,"Mancini (AP), Cam",Mancini (AP), Cam,TOR,O,11,2,3,5,8,0,0,0,0
2014,"Martin, Stuart",Martin, Stuart,SNA,,19,1,4,5,33,0,0,0,0
2014,"McCann, Wayne",McCann, Wayne,BRA,O,6,1,4,5,11,0,0,0,0
2014,"Montag, Mike",Montag, Mike,KWE,D,19,0,5,5,30,0,0,0,0
2014,"Renaud, Eddie",Renaud, Eddie,MIS,,4,3,2,5,4,0,0,0,0
2014,"Robinson, Brandon",Robinson, Brandon,BRA,T,3,1,4,5,8,0,0,0,0
2014,"Robinson, Justin",Robinson, Justin,BRA,D,15,1,4,5,2,0,0,0,0
2014,"Smyth, Trevor",Smyth, Trevor,ORA,D,5,0,5,5,0,0,0,0,0
2014,"Stacey, Trevor",Stacey, Trevor,SNA,,6,3,2,5,52,0,0,0,0
2014,"Thomas, Derek",Thomas, Derek,SNA,T,10,1,4,5,10,0,0,0,0
2014,"thompson, Riley",thompson, Riley,ORA,,6,1,4,5,0,0,0,0,1
2014,"Tulett, Alec",Tulett, Alec,TOR,T,9,2,3,5,6,0,0,0,1
2014,"Van Schepen, Luke",Van Schepen, Luke,BRA,D,17,3,2,5,6,0,0,0,0
2014,"Walker, Ethan",Walker, Ethan,PET,AP,7,1,4,5,4,0,0,0,1
2014,"White, Nate",White, Nate,PET,O,7,2,3,5,2,0,0,0,1
2014,"Wood, Zach",Wood, Zach,MIS,D,2,4,1,5,0,0,1,0,0
2014,"Wright, Alex",Wright, Alex,BLS,,3,2,3,5,14,0,0,0,0
2014,"Arch, Travis",Arch, Travis,MIS,F,2,3,1,4,0,0,0,0,0
2014,"Ashmore, Corey",Ashmore, Corey,BUR,T,17,1,3,4,26,0,0,0,0
2014,"Barfoot, Wyatt",Barfoot, Wyatt,KWE,T,4,1,3,4,0,0,0,0,0
2014,"Campbell, Connor",Campbell, Connor,BRA,D,20,2,2,4,30,0,0,0,0
2014,"Kozlowski, Zach",Kozlowski, Zach,BLS,F,4,1,3,4,17,0,0,0,0
2014,"Kras, Daniel",Kras, Daniel,BUR,T,14,1,3,4,37,0,0,0,0
2014,"Lee, Matthew",Lee, Matthew,KWE,,5,1,3,4,2,0,0,1,0
2014,"Longboat, Greg",Longboat, Greg,SNA,T,16,2,2,4,14,0,0,0,1
2014,"Longboat, Sawih",Longboat, Sawih,SNA,,4,3,1,4,2,0,0,1,0
2014,"McCulligh, Zach",McCulligh, Zach,KWE,D,16,0,4,4,14,0,0,0,0
2014,"Minichiello, Marcus",Minichiello, Marcus,TOR,T,11,2,2,4,8,0,0,1,0
2014,"Muir, Brooker",Muir, Brooker,SCA,,6,0,4,4,4,0,1,0,0
2014,"Nay, John",Nay, John,KWE,,14,1,3,4,8,0,0,0,0
2014,"Patten, Liam",Patten, Liam,BLS,D,19,1,3,4,51,0,0,0,0
2014,"Roche, Tyler",Roche, Tyler,PET,T,17,1,3,4,63,0,0,0,2
2014,"Scott, Justin",Scott, Justin,MIS,,4,0,4,4,4,0,2,0,0
2014,"Shepley, Joel",Shepley, Joel,SNA,AP,13,0,4,4,0,0,0,0,0
2014,"Walker, Colin",Walker, Colin,MIS,,5,3,1,4,0,0,0,0,0
2014,"Birkhof, Broedie",Birkhof, Broedie,BUR,T,16,1,2,3,112,0,0,0,0
2014,"Cadeau, Tye",Cadeau, Tye,MIS,,14,1,2,3,67,0,1,0,0
2014,"Campbell, Riley",Campbell, Riley,PET,D,8,0,3,3,2,0,0,0,0
2014,"Courtney, Colin",Courtney, Colin,ORA,,2,2,1,3,2,0,0,0,0
2014,"Darroch, Sean",Darroch, Sean,WHI,D,18,1,2,3,14,0,0,0,0
2014,"Dhadda, Terin",Dhadda, Terin,MIS,AP,19,1,2,3,25,0,0,0,0
2014,"Gaulton, Tyler",Gaulton, Tyler,PET,F,14,1,2,3,37,0,0,0,0
2014,"Gibson-McDonald, Blake",Gibson-McDonald, Blake,SNA,AP,9,1,2,3,0,0,0,0,0
2014,"Gustavsen, Mitch",Gustavsen, Mitch,TOR,,8,1,2,3,9,0,0,0,0
2014,"Henry, Alex",Henry, Alex,SNA,,1,3,0,3,0,0,0,1,0
2014,"Laprade, Dylan",Laprade, Dylan,BLS,D,16,1,2,3,61,0,0,0,0
2014,"Masson, Zac",Masson, Zac,ORA,T,6,2,1,3,8,0,0,0,0
2014,"McKenzie, Dawson",McKenzie, Dawson,BRA,,1,0,3,3,0,0,0,0,0
2014,"Mitchell, Mackenzie",Mitchell, Mackenzie,ORA,D,20,0,3,3,39,0,0,0,0
2014,"Montour, Brandon",Montour, Brandon,SNA,F,1,1,2,3,0,0,0,0,0
2014,"Nelson, Markell",Nelson, Markell,BLS,T,12,2,1,3,16,0,0,0,1
2014,"OGorman, Darren",OGorman, Darren,BRA,,15,0,3,3,9,0,0,0,1
2014,"Scott, Justin",Scott, Justin,MIS,,1,1,2,3,4,0,0,0,0
2014,"Shea, Patrick",Shea, Patrick,BUR,O,2,1,2,3,0,0,0,0,0
2014,"Sweeting, Bryce",Sweeting, Bryce,PET,D,10,1,2,3,46,0,0,0,0
2014,"Thompson, Riley",Thompson, Riley,ORA,,1,2,1,3,0,0,0,0,0
2014,"Vogan, Brenden",Vogan, Brenden,MIS,,2,2,1,3,0,0,0,0,0
2014,"Welsh, Brendan",Welsh, Brendan,ORA,O,6,1,2,3,0,0,1,0,1
2014,"Boyko, Josh",Boyko, Josh,MIS,,4,2,0,2,2,0,0,0,0
2014,"Brown, Travis",Brown, Travis,ORA,F,1,1,1,2,0,0,0,0,0
2014,"Burton, Travis",Burton, Travis,BRA,D,15,1,1,2,24,0,0,0,0
2014,"Cox, Miles",Cox, Miles,TOR,T,7,1,1,2,16,1,0,0,0
2014,"Dixon, Owen",Dixon, Owen,SCA,UP,3,0,2,2,0,0,0,0,0
2014,"Duscio, Mario",Duscio, Mario,KWE,D,18,0,2,2,34,0,0,0,1
2014,"Gaudet, Matthew",Gaudet, Matthew,SNA,AP,3,1,1,2,0,0,0,0,0
2014,"Genge, Cam",Genge, Cam,BLS,,7,1,1,2,2,0,0,0,0
2014,"Giampetroni, Matt",Giampetroni, Matt,SCA,,4,1,1,2,0,0,0,0,0
2014,"Halloran, Matt",Halloran, Matt,KWE,,19,1,1,2,26,0,0,0,0
2014,"Hartley AP, Taylor",Hartley AP, Taylor,ORA,,1,0,2,2,0,0,0,0,0
2014,"Jimmerson, Jesse",Jimmerson, Jesse,SNA,,14,2,0,2,8,0,0,0,0
2014,"Lee, Matthew",Lee, Matthew,MIS,AP,1,0,2,2,0,0,0,0,1
2014,"McCullough, Jordan",McCullough, Jordan,WHI,D,17,1,1,2,8,0,0,0,0
2014,"Noddle, Zach",Noddle, Zach,MIS,,16,0,2,2,6,0,1,0,0
2014,"Osborne, Jeremy",Osborne, Jeremy,WHI,D,11,1,1,2,53,0,0,0,0
2014,"Patin, Owen",Patin, Owen,MIS,,1,0,2,2,0,0,0,0,0
2014,"Ruggeri, Nick",Ruggeri, Nick,MIS,,15,0,2,2,42,0,0,0,0
2014,"Symmonds, Tyler",Symmonds, Tyler,ORA,T,5,0,2,2,6,0,1,0,0
2014,"Tarbell AP, Kai",Tarbell AP, Kai,SNA,,2,0,2,2,0,0,1,0,0
2014,"Theede, Tanner",Theede, Tanner,WHI,D,13,0,2,2,80,0,0,0,0
2014,"Walker, Colin",Walker, Colin,MIS,,5,1,1,2,0,0,0,0,0
2014,"Walker, Nolan",Walker, Nolan,MIS,,6,1,1,2,0,1,0,0,0
2014,"Baldin, Tanner",Baldin, Tanner,KWE,,3,0,1,1,0,0,0,0,0
2014,"Baum, Nick",Baum, Nick,SCA,D,4,0,1,1,4,0,0,0,0
2014,"Bennett, Jordan",Bennett, Jordan,KWE,F,1,1,0,1,0,0,0,0,0
2014,"Bomberry, Tyson",Bomberry, Tyson,SNA,D,2,0,1,1,0,0,0,0,0
2014,"Boreland, Aaron",Boreland, Aaron,MIS,,2,1,0,1,2,0,0,0,0
2014,"Chatelain, Luc",Chatelain, Luc,SNA,AP,4,0,1,1,7,0,0,0,0
2014,"Coates, Spencer",Coates, Spencer,SCA,,20,0,1,1,42,0,0,0,0
2014,"Davidson, Gregory",Davidson, Gregory,TOR,T,11,1,0,1,8,0,0,0,0
2014,"DeGuire, Jesse",DeGuire, Jesse,SCA,,1,0,1,1,0,0,0,0,0
2014,"Ellerton, Nick",Ellerton, Nick,TOR,T,12,0,1,1,14,0,0,0,0
2014,"Gagne, Josh",Gagne, Josh,BRA,T,8,0,1,1,2,0,0,0,0
2014,"Henhawk, Bo",Henhawk, Bo,SNA,F,1,1,0,1,12,0,0,0,0
2014,"Hill, Brayden",Hill, Brayden,SNA,F,2,1,0,1,0,0,0,0,0
2014,"Hulbert, Jackson",Hulbert, Jackson,TOR,T,2,1,0,1,0,0,0,0,0
2014,"Jeffery, Warren",Jeffery, Warren,ORA,D,11,0,1,1,22,0,0,0,0
2014,"Johnston, Alec",Johnston, Alec,PET,AP,4,1,0,1,0,0,0,0,0
2014,"Jones-Smith, Jordi",Jones-Smith, Jordi,WHI,D,20,0,1,1,5,0,0,0,0
2014,"Jones, Callum",Jones, Callum,BUR,AP,2,0,1,1,2,0,0,0,0
2014,"Kelly, Jack",Kelly, Jack,TOR,,5,0,1,1,0,0,0,0,0
2014,"Killingbeck, Jayd",Killingbeck, Jayd,PET,T,13,0,1,1,8,0,0,0,0
2014,"King, Will",King, Will,BLS,,1,0,1,1,0,0,0,0,0
2014,"Kingston, Brett",Kingston, Brett,WHI,,1,1,0,1,0,0,0,0,0
2014,"Kirby, Shagohanih",Kirby, Shagohanih,SNA,,2,0,1,1,0,0,0,0,0
2014,"Mawdsley, Colin",Mawdsley, Colin,BLS,,2,1,0,1,2,0,0,0,0
2014,"Mika, John",Mika, John,BLS,D,10,0,1,1,15,0,0,0,0
2014,"Neufeldt, Matt",Neufeldt, Matt,KWE,,9,0,1,1,9,0,0,0,0
2014,"Nishimura, Jackson",Nishimura, Jackson,TOR,T,14,0,1,1,2,0,0,0,0
2014,"ORahilly, Connor",ORahilly, Connor,WHI,,1,0,1,1,0,0,0,0,0
2014,"Pedwell AP, Kyle",Pedwell AP, Kyle,SCA,,1,0,1,1,0,0,0,0,0
2014,"Redding, Austin AP",Redding, Austin AP,BUR,T,3,1,0,1,2,1,0,0,0
2014,"Robinson, Noah",Robinson, Noah,MIS,,2,1,0,1,4,0,0,0,0
2014,"Secord, Spencer AP",Secord, Spencer AP,TOR,T,5,0,1,1,2,0,0,0,0
2014,"Shear, Jahmal",Shear, Jahmal,MIS,D,3,0,1,1,0,0,0,0,0
2014,"Smitheram, Antony",Smitheram, Antony,MIS,,4,0,1,1,6,0,0,0,0
2014,"Stewart, Todd",Stewart, Todd,MIS,,3,0,1,1,0,0,0,0,0
2014,"Stovel, Robbie",Stovel, Robbie,ORA,D,4,0,1,1,0,0,0,0,0
2014,"Stroscher, Jake",Stroscher, Jake,MIS,,2,0,1,1,0,0,0,0,0
2014,"Thornhill, Patrick",Thornhill, Patrick,SNA,D,5,1,0,1,29,0,0,0,0
2014,"Tomkinson, Mac",Tomkinson, Mac,BLS,D,13,0,1,1,37,0,0,0,0
2014,"Walker, Nolan",Walker, Nolan,MIS,D,3,0,1,1,0,0,0,0,0
2014,"Wright, Mason",Wright, Mason,BUR,O,1,0,1,1,0,0,0,0,0
2014,"Antram, Tyler",Antram, Tyler,WHI,,1,0,0,0,0,0,0,0,0
2014,"Anyon AP, Ben",Anyon AP, Ben,ORA,,1,0,0,0,0,0,0,0,0
2014,"Bamford, Mike",Bamford, Mike,BRA,,1,0,0,0,2,0,0,0,0
2014,"Bell, Zach",Bell, Zach,BRA,D,1,0,0,0,15,0,0,0,0
2014,"Black, Randy",Black, Randy,ORA,T,1,0,0,0,0,0,0,0,0
2014,"Bolduc, Mitch",Bolduc, Mitch,MIS,,2,0,0,0,2,0,0,0,0
2014,"Brosek, Joseph",Brosek, Joseph,MIS,,1,0,0,0,0,0,0,0,0
2014,"Brosek, Will",Brosek, Will,MIS,,3,0,0,0,0,0,0,0,0
2014,"Bumford, Michael",Bumford, Michael,MIS,,1,0,0,0,0,0,0,0,0
2014,"Burke, Liam",Burke, Liam,TOR,D,9,0,0,0,6,0,0,0,0
2014,"Burke, Liam",Burke, Liam,MIS,,1,0,0,0,0,0,0,0,0
2014,"Burke, Steven",Burke, Steven,MIS,AP,4,0,0,0,18,0,0,0,0
2014,"Burr AP, Brandan",Burr AP, Brandan,TOR,T,4,0,0,0,2,0,0,0,0
2014,"Cambell, Riley",Cambell, Riley,PET,,1,0,0,0,0,0,0,0,0
2014,"Caufield, Sean",Caufield, Sean,BLS,,1,0,0,0,0,0,0,0,0
2014,"Cavalaire, Sebastian",Cavalaire, Sebastian,MIS,,1,0,0,0,0,0,0,0,0
2014,"Cavim, Nick",Cavim, Nick,SCA,F,1,0,0,0,2,0,0,0,0
2014,"Celetano, Teilen",Celetano, Teilen,PET,D,1,0,0,0,2,0,0,0,0
2014,"Challice, Dan",Challice, Dan,PET,D,3,0,0,0,0,0,0,0,0
2014,"Charalabides, Adam",Charalabides, Adam,ORA,,1,0,0,0,0,0,0,0,0
2014,"Chatelainc, Luc",Chatelainc, Luc,NA,,1,0,0,0,0,0,0,0,0
2014,"Costello, Ciaron",Costello, Ciaron,MIS,,1,0,0,0,0,0,0,0,0
2014,"Crowe, Cam",Crowe, Cam,PET,D,4,0,0,0,8,0,0,0,0
2014,"Desiderio, Eddy",Desiderio, Eddy,MIS,,2,0,0,0,22,0,0,0,0
2014,"Domachevski, Sam",Domachevski, Sam,MIS,,2,0,0,0,0,0,0,0,0
2014,"Donville, Jonathan",Donville, Jonathan,BUR,AP,1,0,0,0,0,0,0,0,0
2014,"Eddy, Garrett",Eddy, Garrett,WHI,T,1,0,0,0,0,0,0,0,0
2014,"Emerson, Kyle",Emerson, Kyle,TOR,,2,0,0,0,0,0,0,0,0
2014,"Fannell, Bradley",Fannell, Bradley,SCA,,1,0,0,0,0,0,0,0,0
2014,"Fedyck, Todd",Fedyck, Todd,KWE,F,1,0,0,0,0,0,0,0,0
2014,"Ferchat, Dan",Ferchat, Dan,MIS,,3,0,0,0,0,0,0,0,0
2014,"Fletcher, Landon",Fletcher, Landon,MIS,,3,0,0,0,0,0,0,0,0
2014,"Forde, Malcolm",Forde, Malcolm,BUR,,1,0,0,0,0,0,0,0,0
2014,"Forster, Aaron",Forster, Aaron,PET,D,3,0,0,0,0,0,0,0,0
2014,"Gibson, Kurt",Gibson, Kurt,SNA,,1,0,0,0,0,0,0,0,0
2014,"Grimes, Reilly",Grimes, Reilly,MIS,,4,0,0,0,0,0,0,0,0
2014,"Haliburton, Chris",Haliburton, Chris,BLS,D,1,0,0,0,0,0,0,0,0
2014,"Harris, Josh",Harris, Josh,SCA,D,8,0,0,0,4,0,0,0,0
2014,"Heins, Nick",Heins, Nick,BLS,D,4,0,0,0,0,0,0,0,0
2014,"Henderson, Luke",Henderson, Luke,KWE,,2,0,0,0,0,0,0,0,0
2014,"Howell, Sawyer",Howell, Sawyer,MIS,,3,0,0,0,0,0,0,0,0
2014,"Jonathan, Brier",Jonathan, Brier,SNA,TR,2,0,0,0,0,0,0,0,0
2014,"Kelly, Rowan",Kelly, Rowan,TOR,T,3,0,0,0,2,0,0,0,0
2014,"Legault, Jessie",Legault, Jessie,MIS,,1,0,0,0,0,0,0,0,0
2014,"Leroux, Paxton",Leroux, Paxton,PET,D,5,0,0,0,61,0,0,0,0
2014,"Letourneau, Keegan",Letourneau, Keegan,MIS,D,6,0,0,0,31,0,0,0,0
2014,"Mayea, Devyn",Mayea, Devyn,BUR,AP,1,0,0,0,0,0,0,0,0
2014,"Mayhead, Alex",Mayhead, Alex,TOR,,2,0,0,0,0,0,0,0,0
2014,"McCallum, Kyle",McCallum, Kyle,MIS,,3,0,0,0,0,0,0,0,0
2014,"McKenzie, Nathan",McKenzie, Nathan,TOR,T,10,0,0,0,2,0,0,0,0
2014,"McKinnon, Tyler",McKinnon, Tyler,MIS,,2,0,0,0,6,0,0,0,0
2014,"McNutt, Nicholas",McNutt, Nicholas,MIS,,4,0,0,0,0,0,0,0,0
2014,"Menecola, Joey",Menecola, Joey,MIS,,2,0,0,0,4,0,0,0,0
2014,"Meredith, Teagan",Meredith, Teagan,WHI,,1,0,0,0,0,0,0,0,0
2014,"Orvis, Jake",Orvis, Jake,MIS,,2,0,0,0,2,0,0,0,0
2014,"Pace, Brett",Pace, Brett,SCA,,1,0,0,0,2,0,0,0,0
2014,"Prochazka, Tomas",Prochazka, Tomas,TOR,,1,0,0,0,0,0,0,0,0
2014,"Rehanek AP, Tyrus",Rehanek AP, Tyrus,BRA,O,1,0,0,0,0,0,0,0,0
2014,"Roundpoint, Dalton",Roundpoint, Dalton,PET,D,1,0,0,0,0,0,0,0,0
2014,"Sacerty, Tom",Sacerty, Tom,SCA,D,1,0,0,0,0,0,0,0,0
2014,"Staats, Jerry",Staats, Jerry,SNA,AP,1,0,0,0,0,0,0,0,0
2014,"Stewart, Todd",Stewart, Todd,MIS,,4,0,0,0,2,0,0,0,0
2014,"Stovel, Robbie",Stovel, Robbie,ORA,,2,0,0,0,0,0,0,0,0
2014,"Stovel, Robbie",Stovel, Robbie,ORA,,1,0,0,0,0,0,0,0,0
2014,"Sullivan, Ryan",Sullivan, Ryan,BUR,T,1,0,0,0,0,0,0,0,0
2014,"Sutton, Steve",Sutton, Steve,ORA,T,2,0,0,0,2,0,0,0,0
2014,"Tamas, Alec",Tamas, Alec,SCA,,2,0,0,0,0,0,0,0,0
2014,"Terry, Mark",Terry, Mark,BRA,AP,2,0,0,0,0,0,0,0,0
2014,"Thomas, Brad",Thomas, Brad,SCA,,1,0,0,0,0,0,0,0,0
2014,"Toguri, Josh",Toguri, Josh,MIS,D,2,0,0,0,0,0,0,0,0
2014,"Ursu AP, Zack",Ursu AP, Zack,ORA,,1,0,0,0,0,0,0,0,0
2014,"Vymola, Jakub",Vymola, Jakub,TOR,,2,0,0,0,0,0,0,0,0
2014,"Woods, Aaron",Woods, Aaron,WHI,,1,0,0,0,0,0,0,0,0
2013,"Smith, Dhane",Smith, Dhane,KWE,F,20,61,51,112,16,9,11,9,3
2013,"Powless, Johnny",Powless, Johnny,SNA,F,17,47,57,104,8,12,14,5,2
2013,"O`Connor, Reilly",O`Connor, Reilly,WHI,F,19,23,78,101,15,2,25,1,4
2013,"Knight, Curtis",Knight, Curtis,WHI,F,20,37,51,88,4,7,13,3,2
2013,"Hellyer, Rob",Hellyer, Rob,ORA,T,20,38,49,87,4,10,10,0,1
2013,"Evans, Turner",Evans, Turner,PET,O,16,28,58,86,16,4,12,1,3
2013,"Ruest, Jacob",Ruest, Jacob,BUR,O,19,38,46,84,6,5,8,4,1
2013,"Weidner, Jake",Weidner, Jake,BRA,O,20,46,38,84,8,7,9,3,1
2013,"Whitlow, Kyle",Whitlow, Kyle,BLS,F,20,34,49,83,8,8,11,0,0
2013,"Lomas, Danny",Lomas, Danny,BUR,O,20,36,45,81,8,7,9,0,3
2013,"Craig, Daniel",Craig, Daniel,BLS,F,20,37,43,80,4,7,11,0,0
2013,"Keenan, Ryan",Keenan, Ryan,WHI,F,20,31,43,74,25,7,8,0,4
2013,"Lintner, Dan",Lintner, Dan,WHI,F,16,50,22,72,12,11,4,3,1
2013,"Johnson, Josh",Johnson, Josh,SNA,F,16,31,40,71,12,7,9,0,3
2013,"Keane, Dan",Keane, Dan,BRA,O,18,26,45,71,8,4,11,0,3
2013,"Murphy, Austin",Murphy, Austin,BLS,F,20,18,53,71,18,4,6,0,0
2013,"Staats, Randy",Staats, Randy,SNA,F,12,36,35,71,29,6,9,6,1
2013,"Bomberry, Brendan",Bomberry, Brendan,SNA,F,20,26,41,67,67,8,9,2,4
2013,"Cloutier, Chris",Cloutier, Chris,KWE,F,19,35,30,65,14,6,11,2,2
2013,"Lee, Ryan",Lee, Ryan,TOR,O,20,13,50,63,4,1,5,1,0
2013,"Corbett, Patrick",Corbett, Patrick,BUR,T,19,24,38,62,20,3,8,1,0
2013,"Levick, Chad",Levick, Chad,TOR,O,20,27,35,62,29,6,9,0,0
2013,"Benn, Brandon",Benn, Brandon,ORA,T,18,35,24,59,6,6,6,1,0
2013,"Michel, Dan",Michel, Dan,PET,O,20,36,23,59,17,1,3,2,1
2013,"McCann, Wayne",McCann, Wayne,BRA,O,20,16,42,58,28,3,9,0,1
2013,"McMahon, Cody",McMahon, Cody,ORA,T,19,13,45,58,4,3,10,0,0
2013,"Milligan, Cam",Milligan, Cam,PET,O,19,25,33,58,0,7,5,0,0
2013,"Robinson, Brandon",Robinson, Brandon,BRA,T,17,22,31,53,14,8,5,1,1
2013,"Hulbert, Jackson",Hulbert, Jackson,TOR,T,19,26,26,52,25,5,7,1,0
2013,"Jackson, Kyle",Jackson, Kyle,KWE,F,19,32,20,52,58,9,5,1,0
2013,"Webster, Dylan",Webster, Dylan,BRA,O,20,20,31,51,6,2,2,0,1
2013,"Currier, Josh",Currier, Josh,PET,O,16,20,30,50,19,6,3,1,0
2013,"Sanders, TJ",Sanders, TJ,BLS,F,19,24,26,50,9,2,4,0,0
2013,"Cole, Bryan",Cole, Bryan,BUR,T,17,16,31,47,45,2,9,2,0
2013,"Maracle, Haodais (Joseph)",Maracle, Haodais (Joseph),SNA,O,19,23,24,47,4,5,6,2,2
2013,"Currier, Zac",Currier, Zac,PET,T,12,21,24,45,38,0,6,3,0
2013,"Kealey, JP",Kealey, JP,MIS,F,20,17,27,44,4,3,9,0,0
2013,"Dance, Jordan",Dance, Jordan,ORA,T,17,18,24,42,25,2,7,1,0
2013,"Joaquim, Anthony",Joaquim, Anthony,MIS,T,20,21,20,41,18,4,10,2,1
2013,"Robertson, Jordan",Robertson, Jordan,TOR,O,17,24,17,41,2,3,2,0,1
2013,"Wales, Eric",Wales, Eric,BUR,T,17,14,26,40,2,1,1,0,0
2013,"Diachenko, Stefan",Diachenko, Stefan,WHI,F,19,10,29,39,6,2,1,0,2
2013,"Masterson, Tom",Masterson, Tom,KWE,F,18,9,30,39,47,1,10,0,0
2013,"Shanks, Austin",Shanks, Austin,WHI,F,20,18,21,39,8,2,2,1,1
2013,"Swift, Jeff",Swift, Jeff,PET,O,17,9,30,39,20,1,0,0,2
2013,"Callaghan, Ryan",Callaghan, Ryan,MIS,F,19,21,17,38,2,11,7,0,0
2013,"White, Nate",White, Nate,PET,O,19,16,22,38,8,0,1,1,1
2013,"Mackay, Ian",Mackay, Ian,ORA,T,20,20,17,37,16,0,7,2,1
2013,"Apers, Nolan",Apers, Nolan,BUR,O,20,19,17,36,14,4,3,1,0
2013,"Bridle, Dallas",Bridle, Dallas,ORA,T,19,14,22,36,39,3,1,0,0
2013,"Sheehan, Charlie",Sheehan, Charlie,SCA,A,19,23,13,36,0,5,2,1,0
2013,"Mawdsley, Mike",Mawdsley, Mike,BLS,F,19,19,15,34,6,1,0,0,0
2013,"Albrecht, Tyler",Albrecht, Tyler,BUR,T,19,21,12,33,8,1,2,1,0
2013,"Caputo, Philip",Caputo, Philip,BRA,O,18,13,20,33,31,0,2,0,1
2013,"Chaykowsky, Nick",Chaykowsky, Nick,BLS,T,19,16,16,32,27,0,1,0,0
2013,"Downs, Dereck",Downs, Dereck,TOR,O,15,19,13,32,0,3,2,0,0
2013,"Tinney, Joel",Tinney, Joel,BLS,F,10,11,21,32,4,1,5,0,0
2013,"Ward, Cody",Ward, Cody,SCA,,20,7,24,31,0,2,4,0,0
2013,"Warren, Allister",Warren, Allister,TOR,O,12,7,24,31,0,1,3,0,0
2013,"Slade, Brandon",Slade, Brandon,ORA,T,17,9,21,30,2,0,2,0,1
2013,"Arch, Travis",Arch, Travis,MIS,,16,15,14,29,2,4,7,1,0
2013,"Ferreira, Tyler",Ferreira, Tyler,BRA,F,18,17,12,29,30,0,0,2,0
2013,"Highfield, Cory",Highfield, Cory,MIS,,17,9,19,28,18,3,9,0,0
